dataset_version,generated_at,entity_kind,entity_name,rank,taxon,n_species,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,provenance_type,source_model,calibration_applied,calibration_refs
0.6.0,2026-03-19T19:37:13Z,taxon,Latidae,family,Latidae,2,1.126668,0.557989,-1.5651,0.324022,0.480841,0.346324,0.316442,0.985275,0.416596,-1.706493,0.182628,0.339448,0.204931,0.175049,1.268061,0.699382,-1.423707,0.465415,0.622234,0.487717,0.457835,0.072139,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Leporidae,family,Leporidae,2,1.003611,0.52931,-1.12978,0.527365,0.555426,0.435586,0.606171,0.848788,0.374486,-1.284603,0.372542,0.400603,0.280763,0.451348,1.158434,0.684133,-0.974956,0.682188,0.71025,0.59041,0.760995,0.078991,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Leuciscidae,family,Leuciscidae,2,0.879086,0.587193,-0.909035,0.715228,0.669199,0.572998,0.551526,0.72036,0.428467,-1.06776,0.556503,0.510474,0.414273,0.3928,1.037812,0.745918,-0.750309,0.873954,0.827925,0.731724,0.710251,0.080982,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Loricariidae,family,Loricariidae,2,1.150967,0.821467,-1.436197,0.329583,0.467802,0.345592,0.318914,1.006884,0.677384,-1.58028,0.185499,0.323719,0.201509,0.174831,1.295051,0.96555,-1.292114,0.473666,0.611885,0.489675,0.462997,0.073512,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Lucanidae,family,Lucanidae,1,1.072542,0.812252,-0.929004,0.473181,0.541412,0.454648,0.426245,0.712186,0.451896,-1.28936,0.112825,0.181056,0.094292,0.065889,1.432898,1.172608,-0.568648,0.833537,0.901768,0.815004,0.786601,0.183855,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Macropodidae,family,Macropodidae,2,0.819924,0.443599,-0.8772,0.817445,0.759048,0.629143,0.826318,0.656481,0.280156,-1.040643,0.654001,0.595604,0.4657,0.662875,0.983368,0.607042,-0.713756,0.980888,0.922491,0.792587,0.989762,0.083389,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Manidae,family,Manidae,1,0.936342,0.445488,-1.069003,0.573767,0.642664,0.505187,0.686939,0.58267,0.091816,-1.422675,0.220095,0.288992,0.151515,0.333267,1.290014,0.79916,-0.715331,0.927439,0.996336,0.858859,1.0,0.180445,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Megachilidae,family,Megachilidae,1,1.05218,0.759737,-0.9118,0.422749,0.512076,0.380565,0.400202,0.733215,0.440772,-1.230765,0.103784,0.193111,0.0616,0.081237,1.371145,1.078702,-0.592835,0.741714,0.831041,0.69953,0.719167,0.162737,imputed_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Menuridae,family,Menuridae,1,0.788418,0.301947,-0.822404,0.270119,0.352415,0.253376,0.381342,0.633937,0.147466,-0.976885,0.115638,0.197934,0.098895,0.226861,0.942899,0.456428,-0.667923,0.4246,0.506896,0.407857,0.535823,0.078817,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Mimidae,family,Mimidae,2,1.123313,0.541902,-1.195246,0.525056,0.551824,0.464589,0.688701,0.971147,0.389736,-1.347412,0.37289,0.399658,0.312423,0.536535,1.275479,0.694068,-1.04308,0.677222,0.70399,0.616755,0.840867,0.077636,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Miniopteridae,family,Miniopteridae,1,0.887177,0.748626,-0.672134,0.817597,0.732832,0.617449,0.822759,0.673582,0.535031,-0.885729,0.604002,0.519237,0.403854,0.609164,1.100772,0.962221,-0.458539,1.0,0.946427,0.831044,1.0,0.108977,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Molidae,family,Molidae,1,1.164176,0.373985,-1.726445,0.241865,0.43538,0.295499,0.272802,1.005438,0.215247,-1.885183,0.083127,0.276642,0.136761,0.114064,1.322914,0.532723,-1.567707,0.400603,0.594118,0.454237,0.43154,0.080989,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Molossidae,family,Molossidae,1,0.852819,0.800923,-0.589152,0.61727,0.53553,0.455549,0.587309,0.669708,0.617812,-0.772263,0.434159,0.352419,0.272438,0.404198,1.03593,0.984034,-0.406041,0.800381,0.718641,0.63866,0.77042,0.093424,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Monodontidae,family,Monodontidae,2,0.842611,0.316361,-1.080722,0.748073,0.704358,0.590372,0.798239,0.687378,0.161129,-1.235955,0.59284,0.549126,0.435139,0.643007,0.997843,0.471593,-0.92549,0.903305,0.85959,0.745604,0.953471,0.0792,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Moronidae,family,Moronidae,2,1.111857,0.62887,-1.484897,0.360829,0.485092,0.368073,0.343454,0.967373,0.484386,-1.629381,0.216345,0.340607,0.223589,0.19897,1.256341,0.773354,-1.340413,0.505314,0.629576,0.512557,0.487939,0.073716,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Motacillidae,family,Motacillidae,1,1.053289,0.569577,-1.039605,0.593991,0.597738,0.509277,0.731394,0.871971,0.388259,-1.220923,0.412673,0.41642,0.327959,0.550076,1.234607,0.750895,-0.858287,0.775309,0.779056,0.690595,0.912712,0.092509,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Mugilidae,family,Mugilidae,1,0.900154,0.532067,-0.993399,0.699542,0.66223,0.571764,0.547949,0.701365,0.333278,-1.192188,0.500753,0.463441,0.372975,0.34916,1.098943,0.730856,-0.79461,0.898331,0.861019,0.770553,0.746738,0.101423,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Muridae,family,Muridae,2,1.068775,0.751681,-1.233413,0.60011,0.565829,0.493709,0.729314,0.926931,0.609837,-1.375256,0.458267,0.423986,0.351866,0.587471,1.210618,0.893524,-1.09157,0.741953,0.707672,0.635552,0.871157,0.072369,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Muscidae,family,Muscidae,1,1.251608,0.809016,-1.156717,0.453245,0.456578,0.424729,0.430636,1.083291,0.640699,-1.325034,0.284928,0.288261,0.256412,0.262319,1.419925,0.977333,-0.9884,0.621562,0.624895,0.593046,0.598953,0.085876,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Mustelidae,family,Mustelidae,8,1.060235,0.517759,-1.231362,0.482799,0.582282,0.438812,0.627816,0.939529,0.397053,-1.352068,0.362093,0.461576,0.318106,0.50711,1.180941,0.638465,-1.110656,0.603505,0.702988,0.559518,0.748522,0.061585,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Myrmecophagidae,family,Myrmecophagidae,2,0.932985,0.428467,-1.08556,0.556262,0.633778,0.496439,0.676287,0.673511,0.168993,-1.345034,0.296788,0.374304,0.236965,0.416813,1.192459,0.687941,-0.826087,0.815736,0.893252,0.755913,0.935761,0.132385,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Noctilionidae,family,Noctilionidae,1,0.966556,0.720673,-1.017784,0.658248,0.637592,0.528141,0.741748,0.761428,0.515545,-1.222912,0.45312,0.432464,0.323013,0.53662,1.171684,0.925801,-0.812656,0.863376,0.84272,0.733269,0.946876,0.104657,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Noctuidae,family,Noctuidae,1,1.1151,1.050774,-0.893917,0.518532,0.541538,0.461483,0.440539,0.939625,0.875299,-1.069392,0.343057,0.366063,0.286008,0.265064,1.290575,1.226249,-0.718442,0.694007,0.717013,0.636958,0.616014,0.089528,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Numididae,family,Numididae,1,0.867636,0.450305,-0.798714,0.780441,0.738493,0.631604,0.838344,0.691214,0.273883,-0.975136,0.604019,0.562071,0.455182,0.661922,1.044058,0.626727,-0.622292,0.956863,0.914915,0.808026,1.0,0.090011,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Nymphalidae,family,Nymphalidae,8,1.203199,0.710495,-1.101106,0.368752,0.489828,0.37317,0.339172,1.102599,0.609895,-1.201706,0.268151,0.389228,0.27257,0.238572,1.3038,0.811096,-1.000505,0.469352,0.590429,0.473771,0.439773,0.051327,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Ochotonidae,family,Ochotonidae,1,0.988601,0.485305,-1.077406,0.457997,0.485176,0.383153,0.522519,0.763089,0.259793,-1.302918,0.232485,0.259664,0.157641,0.297007,1.214113,0.710817,-0.851894,0.683509,0.710688,0.608665,0.748031,0.115057,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Octopodidae,family,Octopodidae,1,1.143881,0.610028,-1.454423,0.398358,0.525501,0.406799,0.607273,0.945505,0.411652,-1.652799,0.199982,0.327125,0.208423,0.408897,1.342257,0.808404,-1.256047,0.596734,0.723877,0.605175,0.805649,0.101212,imputed_taxonomy,taxon_aggregate_v1,false,
0.6.0,2026-03-19T19:37:13Z,taxon,Odobenidae,family,Odobenidae,1,0.781453,0.305057,-0.980277,0.82547,0.748561,0.641448,0.849617,0.61315,0.136754,-1.14858,0.657167,0.580258,0.473145,0.681314,0.949756,0.47336,-0.811974,0.993773,0.916864,0.809751,1.0,0.085869,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Oriolidae,family,Oriolidae,1,0.919362,0.453345,-0.860489,0.447978,0.525654,0.409674,0.581486,0.705171,0.239154,-1.07468,0.233787,0.311463,0.195483,0.367295,1.133553,0.667536,-0.646298,0.662169,0.739845,0.623865,0.795677,0.109281,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Ornithorhynchidae,family,Ornithorhynchidae,1,0.939392,0.449069,-1.081349,0.584963,0.641947,0.50915,0.694345,0.583544,0.093221,-1.437197,0.229115,0.286099,0.153302,0.338497,1.29524,0.804917,-0.725501,0.940811,0.997795,0.864998,1.0,0.181555,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Orycteropodidae,family,Orycteropodidae,1,0.934028,0.437935,-1.102671,0.578139,0.642807,0.507507,0.690442,0.578633,0.08254,-1.458066,0.222744,0.287412,0.152112,0.335047,1.289423,0.79333,-0.747276,0.933534,0.998202,0.862902,1.0,0.181324,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Osphronemidae,family,Osphronemidae,1,1.098745,0.682933,-1.253018,0.407675,0.501397,0.396866,0.37548,0.865372,0.44956,-1.486391,0.174302,0.268024,0.163493,0.142107,1.332118,0.916306,-1.019645,0.641048,0.73477,0.630239,0.608853,0.119068,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Otariidae,family,Otariidae,2,0.808573,0.319903,-0.902968,0.867658,0.76708,0.66174,0.869745,0.648708,0.160039,-1.062833,0.707794,0.607215,0.501875,0.709881,0.968438,0.479768,-0.743103,1.0,0.926944,0.821605,1.0,0.081564,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Pandionidae,family,Pandionidae,1,0.783446,0.293123,-0.959532,0.243374,0.313225,0.236964,0.378146,0.623673,0.13335,-1.119305,0.083601,0.153452,0.077191,0.218373,0.943219,0.452896,-0.799759,0.403147,0.472998,0.396737,0.537919,0.081517,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Pangasiidae,family,Pangasiidae,1,1.051845,0.381334,-1.490798,0.380356,0.526565,0.38311,0.350579,0.891548,0.221037,-1.651095,0.220059,0.366268,0.222813,0.190282,1.212142,0.541631,-1.330501,0.540653,0.686862,0.543407,0.510876,0.081784,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Papilionidae,family,Papilionidae,4,1.039066,0.649589,-0.929199,0.320001,0.451217,0.352703,0.3155,0.891925,0.502448,-1.07634,0.17286,0.304076,0.205562,0.168359,1.186207,0.79673,-0.782058,0.467142,0.598358,0.499844,0.462641,0.075072,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Paradisaeidae,family,Paradisaeidae,1,1.024445,0.493923,-0.929745,0.597736,0.657912,0.516809,0.71439,0.857698,0.327176,-1.096492,0.430989,0.491165,0.350062,0.547643,1.191192,0.66067,-0.762998,0.764483,0.824659,0.683556,0.881137,0.085075,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Paridae,family,Paridae,3,0.998988,0.575171,-0.692113,0.703334,0.694436,0.575698,0.775147,0.87219,0.448373,-0.818912,0.576536,0.567638,0.448899,0.648348,1.125787,0.70197,-0.565315,0.830133,0.821235,0.702497,0.901945,0.064693,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Passerellidae,family,Passerellidae,2,1.016596,0.573833,-0.794829,0.657502,0.679413,0.551476,0.753446,0.883302,0.440539,-0.928123,0.524209,0.546119,0.418183,0.620153,1.149889,0.707126,-0.661536,0.790796,0.812706,0.68477,0.88674,0.068007,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Passeridae,family,Passeridae,2,1.021207,0.559876,-1.062201,0.659404,0.601054,0.551073,0.791766,0.877203,0.415872,-1.206205,0.5154,0.457049,0.407069,0.647762,1.165211,0.70388,-0.918197,0.803408,0.745058,0.695077,0.93577,0.073471,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Pelecanidae,family,Pelecanidae,1,0.847806,0.409982,-0.957713,0.750606,0.701174,0.614287,0.832493,0.687509,0.249685,-1.11801,0.590309,0.540877,0.45399,0.672196,1.008103,0.570279,-0.797416,0.910903,0.861471,0.774584,0.99279,0.081784,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Pentatomidae,family,Pentatomidae,2,1.173228,0.738453,-1.18571,0.415287,0.472756,0.403764,0.391877,1.020905,0.58613,-1.338033,0.262964,0.320433,0.251441,0.239553,1.325551,0.890777,-1.033386,0.56761,0.62508,0.556088,0.5442,0.077716,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Percidae,family,Percidae,2,1.020454,0.59643,-1.249555,0.487534,0.563139,0.444356,0.41454,0.884982,0.460958,-1.385027,0.352062,0.427667,0.308884,0.279068,1.155926,0.731902,-1.114083,0.623006,0.698611,0.579828,0.550012,0.069118,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Phalacrocoracidae,family,Phalacrocoracidae,1,0.913504,0.421047,-1.060507,0.67087,0.654866,0.563498,0.782998,0.751749,0.259292,-1.222262,0.509115,0.493111,0.401743,0.621243,1.075259,0.582802,-0.898752,0.832625,0.816621,0.725253,0.944753,0.082528,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Phascolarctidae,family,Phascolarctidae,1,0.933571,0.443626,-1.056854,0.584203,0.646021,0.508863,0.69122,0.578415,0.08847,-1.41201,0.229047,0.290865,0.153707,0.336064,1.288727,0.798782,-0.701698,0.939359,1.0,0.864019,1.0,0.181202,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Phasianidae,family,Phasianidae,6,1.002027,0.464029,-0.985086,0.602361,0.643712,0.519922,0.720452,0.892404,0.354406,-1.094709,0.492738,0.534089,0.410299,0.610829,1.11165,0.573652,-0.875463,0.711984,0.753335,0.629545,0.830075,0.05593,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Phocidae,family,Phocidae,3,0.907932,0.315832,-1.146433,0.697704,0.679641,0.562501,0.770647,0.770939,0.178839,-1.283426,0.560711,0.542648,0.425508,0.633654,1.044924,0.452825,-1.009441,0.834697,0.816633,0.699494,0.907639,0.069894,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Phocoenidae,family,Phocoenidae,2,0.962998,0.344973,-1.296322,0.441797,0.470981,0.37306,0.512781,0.792145,0.174121,-1.467175,0.270944,0.300128,0.202207,0.341928,1.133851,0.515826,-1.125469,0.61265,0.641834,0.543913,0.683634,0.08717,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Phoenicopteridae,family,Phoenicopteridae,3,0.778398,0.418123,-0.751276,0.8758,0.778625,0.687068,0.901059,0.661242,0.300966,-0.868432,0.758644,0.661469,0.569911,0.783902,0.895555,0.535279,-0.634119,0.992957,0.895782,0.804224,1.0,0.059774,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Phyllostomidae,family,Phyllostomidae,2,0.929896,0.76431,-0.775812,0.720501,0.697846,0.562977,0.761619,0.771256,0.60567,-0.934452,0.561861,0.539207,0.404338,0.60298,1.088535,0.922949,-0.617173,0.87914,0.856486,0.721617,0.920259,0.080939,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Physeteridae,family,Physeteridae,1,0.921513,0.305907,-1.262492,0.622576,0.636686,0.514721,0.723998,0.751017,0.135411,-1.432988,0.45208,0.46619,0.344225,0.553502,1.092009,0.476403,-1.091996,0.793072,0.807182,0.685217,0.894494,0.086988,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Picidae,family,Picidae,3,0.950575,0.469076,-0.941821,0.541172,0.607255,0.499266,0.689216,0.731179,0.24968,-1.161217,0.321777,0.38786,0.27987,0.46982,1.169971,0.688472,-0.722425,0.760568,0.826651,0.718662,0.908612,0.111937,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Pieridae,family,Pieridae,3,1.232109,0.741124,-1.182774,0.325175,0.45871,0.349142,0.319908,1.096862,0.605877,-1.31802,0.189928,0.323463,0.213895,0.184661,1.367356,0.876371,-1.047527,0.460421,0.593956,0.484389,0.455155,0.069003,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Ploceidae,family,Ploceidae,1,0.874376,0.5574,-0.666001,0.824526,0.745055,0.654054,0.867352,0.699471,0.382495,-0.840906,0.649621,0.57015,0.479149,0.692447,1.049281,0.732305,-0.491096,0.999431,0.91996,0.828959,1.0,0.089237,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Poeciliidae,family,Poeciliidae,1,1.085561,0.81535,-0.974291,0.548199,0.550153,0.469881,0.463709,0.904692,0.634481,-1.15516,0.36733,0.369284,0.289012,0.28284,1.26643,0.996219,-0.793422,0.729068,0.731022,0.65075,0.644578,0.09228,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Pomacentridae,family,Pomacentridae,3,0.807283,0.644539,-0.803974,0.813761,0.700738,0.63053,0.616658,0.685749,0.523004,-0.925508,0.692227,0.579203,0.508996,0.495124,0.928818,0.766073,-0.68244,0.935295,0.822272,0.752064,0.738192,0.062007,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Procaviidae,family,Procaviidae,1,0.866999,0.410492,-0.898966,0.76569,0.72078,0.59558,0.797144,0.66293,0.206423,-1.103035,0.561621,0.516711,0.391511,0.593075,1.071068,0.614561,-0.694897,0.969759,0.924849,0.799649,1.0,0.104117,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Prochilodontidae,family,Prochilodontidae,1,0.775681,0.508714,-0.84165,0.809797,0.730681,0.631595,0.604711,0.588801,0.321834,-1.02853,0.622917,0.543801,0.444715,0.417831,0.962561,0.695594,-0.65477,0.996677,0.917561,0.818475,0.791591,0.095347,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Procyonidae,family,Procyonidae,2,0.917603,0.431594,-0.943038,0.650616,0.65717,0.529097,0.714971,0.656751,0.170743,-1.203889,0.389764,0.396319,0.268245,0.45412,1.178454,0.692446,-0.682186,0.911467,0.918022,0.789948,0.975823,0.133088,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Psittacidae,family,Psittacidae,4,0.852963,0.464243,-0.644619,0.823565,0.786325,0.65884,0.852746,0.738986,0.350266,-0.758595,0.709588,0.672348,0.544863,0.738769,0.96694,0.57822,-0.530642,0.937541,0.900302,0.772817,0.966723,0.058151,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Psittaculidae,family,Psittaculidae,3,0.931141,0.52756,-0.744909,0.747892,0.722899,0.608527,0.811097,0.808217,0.404636,-0.867834,0.624967,0.599975,0.485603,0.688173,1.054066,0.650485,-0.621985,0.870816,0.845824,0.731452,0.934022,0.062717,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Pteromalidae,family,Pteromalidae,1,1.209138,0.872307,-1.020014,0.400403,0.465659,0.336005,0.367793,1.033144,0.696313,-1.196008,0.224409,0.289665,0.160011,0.191799,1.385132,1.048301,-0.84402,0.576397,0.641653,0.511999,0.543787,0.089793,imputed_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Pteropodidae,family,Pteropodidae,2,0.87991,0.696749,-0.726545,0.792898,0.751768,0.612204,0.805774,0.727907,0.544745,-0.878548,0.640895,0.599765,0.460201,0.65377,1.031914,0.848752,-0.574542,0.944901,0.903771,0.764207,0.957777,0.077553,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Ptilonorhynchidae,family,Ptilonorhynchidae,1,0.943932,0.473939,-0.905313,0.601639,0.628397,0.524442,0.721243,0.583886,0.113893,-1.265359,0.241593,0.268351,0.164396,0.361197,1.303978,0.833985,-0.545267,0.961685,0.988443,0.884488,1.0,0.183697,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Pyralidae,family,Pyralidae,1,1.063979,0.829311,-0.929728,0.486217,0.533318,0.457061,0.434745,0.709635,0.474967,-1.284072,0.131873,0.178974,0.102717,0.080401,1.418323,1.183655,-0.575384,0.840561,0.887662,0.811405,0.789089,0.180788,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
