entity_kind,entity_id,species,common_name,class,family,is_seed,candidate_confidence_score,provenance_type,source_model,taxonomy_source,evidence_sources,source_citations,extraction_notes,ai_rationale_hash,prior_signature,calibration_applied,calibration_refs,generated_at
species,sp_caf158ee11,Passer montanus,Eurasian tree sparrow,Aves,Passeridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Passer_montanus | https://en.wikipedia.org/w/index.php?search=Passer%20montanus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,67224249b2549dbe1fcc650abb355386f4b9728e3f9dfb6835620f3d83a32a89,b33509d080832f69343d24374820229135c7c16dfa48e045e6dcf2c089320124,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_1cfa2e17ed,Patagioenas fasciata,Band-tailed pigeon,Aves,Columbidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Patagioenas_fasciata | https://en.wikipedia.org/w/index.php?search=Patagioenas%20fasciata,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,5c299c79d44527cc99b7a7c474f8b2c86a86cac06cd332fcc947f57e823e3028,00ff2f3b9d922cafa92a2463687af25a0b01177d407a35ea1dec06d2ad13776e,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_6eb7f002d4,Pavo cristatus,Indian peafowl,Aves,Phasianidae,false,0.879,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v2|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Pavo_cristatus | https://animaldiversity.org/search/?q=Pavo+cristatus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,2e0c5a2cfabaf48e47f84e42d1289c05af290b61cd2c3d83d74c066fe93b3ad4,1bcfd9955fc4d47df2768c0993ed44e8d45b0230f40c5d2d93e6e462e2ce85d3,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_76c72ad8fe,Pelecanus occidentalis,Brown pelican,Aves,Pelecanidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Pelecanus_occidentalis | https://en.wikipedia.org/w/index.php?search=Pelecanus%20occidentalis,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,8955784d048fdd37643baf745ff4ea79f11306271c3be0c6a52729b41da9c3fd,5c7da417da87dbacbd3d0f032a1c4cdf606aeec54aa7bda5c90f94fb9ec37f6e,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_c1bf95de86,Perca flavescens,Yellow perch,Actinopterygii,Percidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Perca_flavescens | https://en.wikipedia.org/w/index.php?search=Perca%20flavescens|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,0e934d2d4efe65e195be8134d206d8332f0592f1da4cb4c582699c8ac74baed5,5a046650f53a7a56ba6c059cbf42d86e97468b8d0f2c63a1e4f010825a228660,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_b2469ac55f,Perdix perdix,Gray partridge,Aves,Phasianidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Perdix_perdix | https://en.wikipedia.org/w/index.php?search=Perdix%20perdix,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,8d7903347c957642bb432cf0a5846e16143846c6f3819d28316967e10fc568d4,cdd97f845e4e6ecd537dbb72c8acc0604c9d2117efe2f108102a7fa83ea3c447,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_f932bc7961,Perisoreus canadensis,Canada jay,Aves,Corvidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019|https://en.wikipedia.org/wiki/Perisoreus_canadensis | https://en.wikipedia.org/w/index.php?search=Perisoreus%20canadensis,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,91a324b0c75af5c4cf368249aa36b6173731c3fbed8d30c67f02240703c77104,0b3cfcf61542a8a859ad6e06909c2797d27c4afaa874b94316b06f51ef39708d,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019,2026-03-19T19:37:14Z
species,sp_ab776b3e50,Phalacrocorax carbo,Great cormorant,Aves,Phalacrocoracidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Phalacrocorax_carbo | https://en.wikipedia.org/w/index.php?search=Phalacrocorax%20carbo,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,422f7434fd5638e919d5ac78639dc60f13661822b9854fbe1b7b9b8ee2603899,148054b1b5745cf90c00f69e76ddcbdb5e78ec6f2142d96f3aec0735305c901a,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_3f4925fe45,Phascolarctos cinereus,Koala,Mammalia,Phascolarctidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Phascolarctos_cinereus | https://en.wikipedia.org/w/index.php?search=Phascolarctos%20cinereus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,28e9e6a1d45aa8280a9ecf3b34adbbcfa8d2651b6c282c7705f33b153fe83cbf,84899e1de0dbaedded262463021e6d6bf182eb486f5606f7ba34499a1b9550f0,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_0bc59ef437,Phoca vitulina,Harbor seal,Mammalia,Phocidae,false,0.879,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|curated_candidate_bank_v1|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|mammal_cooperation_meta_2021|mammal_fairness_review_2019|pinniped_social_behavior_2018,Mammal clade profile: social exchange and fairness paradigms prioritized.,8aa979c00dfc4db5dd082088db23c334920da54938ac7601fca61aaf0d646020,76c7fbe355265962e023d669c4b93d0b9d609012fafe5395f89ba3c85ce34bc4,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_22bcf0f8c5,Phocoena phocoena,Harbor porpoise,Mammalia,Phocoenidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Phocoena_phocoena | https://en.wikipedia.org/w/index.php?search=Phocoena%20phocoena|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,f98973eef04d515690f84ecc7402e819ae86c0bb63463d2884ada5677523326a,1f8b05dcad77a0ff76f7c9989d631a2ea8f7d80b30cd1bcf2e6b329fac43e6fa,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_5e6c57e963,Phoenicopterus chilensis,Chilean flamingo,Aves,Phoenicopteridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Phoenicopterus_chilensis | https://en.wikipedia.org/w/index.php?search=Phoenicopterus%20chilensis,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,d3df621ebecbfab11c62e4c54515661a2b7f39ec18103211a51705387b1cc635,0b2cd0e36be3dfffdd2228ca3acb7ffce85c3a8d9c61d36337ce9280fb314544,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_8e3163842d,Phoenicopterus roseus,Greater flamingo,Aves,Phoenicopteridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v2|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Phoenicopterus_roseus | https://animaldiversity.org/search/?q=Phoenicopterus+roseus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,66c048f0ba7858fc910882d51f4b92e83cf2358197a17b807ef7085c5b2c1bc1,aa3f8281dc69bd4dfd10ec9f92f725d95889246ec9883f5cb3acee96cc4d754a,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_addae4e19e,Phoenicopterus ruber,American flamingo,Aves,Phoenicopteridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Phoenicopterus_ruber | https://en.wikipedia.org/w/index.php?search=Phoenicopterus%20ruber,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,7b8b46a7d06f6911b94f64a9f10d2b466d7ff9c21c06924723c02d039018b9aa,ae7a6fce1afe4ebbe5d575aa3a296b8b71be589cf4291740ca9aa1c57f642e7a,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_dd68c060b2,Photinus pyralis,Common eastern firefly,Insecta,Lampyridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Photinus_pyralis | https://en.wikipedia.org/w/index.php?search=Photinus%20pyralis|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,e459e48da031c482a69ac5a3df4b13379a665aa394bcd61720741ad677c35903,afeaa22276b7d0ba0a9c160ae55bab812c2759cbbdd024511e3daaf937cfa093,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_50fbaa7ea4,Physeter macrocephalus,Sperm whale,Mammalia,Physeteridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Physeter_macrocephalus | https://en.wikipedia.org/w/index.php?search=Physeter%20macrocephalus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,29531b83d6d024950138515fa83f80f02e666da16c1c50acbf893f7c898c01f6,b952786203b52e7e5bda9f4226e8f7b007096dc3325fbde22e2326d64f09ad84,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_e3076d044d,Piaractus brachypomus,Pirapitinga,Actinopterygii,Serrasalmidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Piaractus_brachypomus | https://en.wikipedia.org/w/index.php?search=Piaractus%20brachypomus|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,6219d16978cac06455e379f79010e22350467b0d2df62cfd9c05739fd78278cc,def7cafb73547af457317e14ad4c654a10ce8b70cacdea188dda7e17f295ffdd,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_c6cee9d5d7,Pica hudsonia,Black-billed magpie,Aves,Corvidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019|https://en.wikipedia.org/wiki/Pica_hudsonia | https://en.wikipedia.org/w/index.php?search=Pica%20hudsonia,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,87b4e479a5a95090ad45eab5e23b5343cff2b06eda914504545dd524e2433a47,b2c164f1ab90e58f25b8e39916fc0f29c844c601f231776777c12142ad7d357f,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019,2026-03-19T19:37:14Z
species,sp_8aea1e6640,Pica pica,Eurasian magpie,Aves,Corvidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|curated_candidate_bank_v1|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_cognition_meta_2020|corvid_token_tasks_2019,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,7de07c494314b6bddc0fcc71808b4af44f46b7372eb698af706239801de8bb6b,eb35dff6021470467cf02c22d59f652f69680be04f0be1132185ea8c6176cce3,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019,2026-03-19T19:37:14Z
species,sp_94bdc7a385,Picus viridis,European green woodpecker,Aves,Picidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Picus_viridis | https://en.wikipedia.org/w/index.php?search=Picus%20viridis,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,9c1f4e2c9f0a7ee954a108593298585767a3cc0e175e90da099dfd59269a0a42,e8cb812dd1ae504676aed73fa8706ae78383c127968ea6045c082305edc72cf0,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_f536245322,Pieris rapae,Cabbage white,Insecta,Pieridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Pieris_rapae | https://en.wikipedia.org/w/index.php?search=Pieris%20rapae|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,b4fd4d436aa4ad019e3755fe9fd05bbc106968bbea3d0655b7f09fb5a58b5a69,def446599de3f8a23b6fd401a8802fe082239330aaed8059fa5c1e16a4291de7,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_e276dbbdd3,Pipistrellus pipistrellus,Common pipistrelle,Mammalia,Vespertilionidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Pipistrellus_pipistrellus | https://en.wikipedia.org/w/index.php?search=Pipistrellus%20pipistrellus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,0cbffc398520b4e5cbe764561804e5ceea2fa6372888adca37f103b1695d51ef,2cd840adb6611678f13852f31704b20b7b181025254010f8d52cda8e24f69377,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_cdd3ecd79c,Piranga olivacea,Scarlet tanager,Aves,Cardinalidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Piranga_olivacea | https://en.wikipedia.org/w/index.php?search=Piranga%20olivacea,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,52efd209b9b080f2038fa64b3e858eb519455bd17e62b35481eacc6843649c5c,98ec4a67b21f4e3ad558404e4e45fc1dcc34ca21e6ec74e3b3e8a554ad6ccbff,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_a99aed3037,Pitangus sulphuratus,Great kiskadee,Aves,Tyrannidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Pitangus_sulphuratus | https://en.wikipedia.org/w/index.php?search=Pitangus%20sulphuratus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,3fd14ffb5115a89039fb4667fcb52da617801b301c5c9aa6e5e426d16627a256,c736370a41929eda94d432dd0c128ce8bf01da724dcda9669eff99775ddb0d86,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_6192a7d9c5,Platalea ajaja,Roseate spoonbill,Aves,Threskiornithidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Platalea_ajaja | https://en.wikipedia.org/w/index.php?search=Platalea%20ajaja,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,011fe1a2bdb17ee49666cb02c53dd0970f862d3c7a469f8c245b2407eb65df0a,0f231df26dd3f2f6c8247c8d317582719c9e8c81fc73bc0aa4cee4c27487efc9,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_f080dda3c8,Plectropomus leopardus,Leopard coral grouper,Actinopterygii,Serranidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Plectropomus_leopardus | https://en.wikipedia.org/w/index.php?search=Plectropomus%20leopardus|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,6dc20ba362e738f8eef7bbd8ec74683113d492dd464a8c8be302bc0b2f137785,02ddb2795e5754ab1292a56ecd9a97bccb2e1fd2db8a7a6fc33b359957c195ef,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_bcaf2fadd1,Ploceus cucullatus,Village weaver,Aves,Ploceidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Ploceus_cucullatus | https://en.wikipedia.org/w/index.php?search=Ploceus%20cucullatus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,bc8eae5d0bd8fad70dab384b12959b2631d127a544d107a3e6f6d9f26a77845f,9c8d883149227bfeea33938dad1153e3ff549cc7a4b4ce873b1ba0d52f92fb91,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_ab52e303ff,Plodia interpunctella,Indianmeal moth,Insecta,Pyralidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Plodia_interpunctella | https://en.wikipedia.org/w/index.php?search=Plodia%20interpunctella|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,eaaa23533fb27169e0e465e42ff1f0ecd37cde4030303711f2996c7b51639545,b0e08d36237e63819a86de7495c97a872c30d0eac44fcbc09879edb2dc0d3b13,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_72072b2fa6,Poecile atricapillus,Black-capped chickadee,Aves,Paridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Poecile_atricapillus | https://en.wikipedia.org/w/index.php?search=Poecile%20atricapillus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,d4e6d87df72842f305417fbc3f9a12530511ed1ecad8afc08308005b9cbb904e,5c8120d462db26c0aafb2113894cf8fa49d4d700a23758e3f9eb3bd4254dc0b9,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_7917d4e5ae,Poecilia reticulata,Guppy,Actinopterygii,Poeciliidae,true,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2|seed_species,auto_clade_profile_v2|fish_delay_discounting_review_2020|seed_species_curation|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,911269345f3cf9a19927b99f64f30ef6724af9d2c4f7e33ca7361a6e3b64d70c,1c04f952c5b3089faa8a1738f33873a83c919f09f5fee6bcea92ad213cfac42b,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_eb86c87b5c,Pogonomyrmex barbatus,Red harvester ant,Insecta,Formicidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Pogonomyrmex_barbatus | https://en.wikipedia.org/w/index.php?search=Pogonomyrmex%20barbatus|hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,7ddce13d392fad44f10e4c14427a0c93723ad516e5c614eb1250cb3238284cf9,34593991f9ab56033ba4d9e0d97fd1be14564fa59e53bc98ef79de81ef3d8e31,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_400176a675,Polistes dominula,European paper wasp,Insecta,Vespidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Polistes_dominula | https://en.wikipedia.org/w/index.php?search=Polistes%20dominula|hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,a0da9fbf537ce717ee35377b9208bb142ebe391541d779def93f1218724de70c,b3d44d8ecfb4cea9d60d45ab8e917f6afabbf2b72d3ca45ff56b993ffeaae470,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_6bed0c8ecb,Pomoxis nigromaculatus,Black crappie,Actinopterygii,Centrarchidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Pomoxis_nigromaculatus | https://en.wikipedia.org/w/index.php?search=Pomoxis%20nigromaculatus|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,098e9da3bf4405799799fbde979c2c84c7f3a2afce38cc8b0950d603b5848b1c,f4bcda7fef583c87959b608752bbb25097fac830ee8d954d64a06ec0504832c4,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_732b3372f3,Pongo abelii,Sumatran orangutan,Mammalia,Hominidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|hominid_punishment_games_2020|https://en.wikipedia.org/wiki/Pongo_abelii | https://en.wikipedia.org/w/index.php?search=Pongo%20abelii|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022,Mammal clade profile: social exchange and fairness paradigms prioritized.,91eb7bd35f8954e0d585ce68dc2e2bbe6234ec9a6da661190062751af772ce49,4b2904b4c76bd8f1489e5886c3a7eca3a4457b001895e23c0082d32edec7407a,true,hominid_punishment_games_2020|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022,2026-03-19T19:37:14Z
