dataset_version,generated_at,species,common_name,kingdom,phylum,class,order,family,genus,is_seed,candidate_source,candidate_confidence_score,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,row_confidence_score,provenance_type,source_model,bayes_method,bayes_engine,bayes_hyper_sds,calibration_applied,calibration_refs
0.6.0,2026-03-19T19:37:13Z,Phoca vitulina,Harbor seal,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,false,curated_candidate_bank_v1,0.879,0.911011,0.314477,-1.150967,0.694327,0.677917,0.56078,0.769179,0.817477,0.220597,-1.247647,0.575927,0.566444,0.466952,0.67484,1.004544,0.408356,-1.054287,0.812728,0.789391,0.654607,0.863517,0.067351,0.811687,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Phocoena phocoena,Harbor porpoise,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Phocoena,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.955987,0.353166,-1.279987,0.455830,0.495976,0.392443,0.536134,0.808736,0.204159,-1.445122,0.280637,0.336907,0.243703,0.384727,1.103238,0.502172,-1.114853,0.631024,0.655046,0.541183,0.687541,0.091090,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Phoenicopterus chilensis,Chilean flamingo,Animalia,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.780980,0.419727,-0.75243,0.878592,0.776287,0.68475,0.899598,0.685143,0.35635,-0.815976,0.791223,0.712934,0.621376,0.836192,0.876816,0.483105,-0.688884,0.965960,0.83964,0.748125,0.963005,0.057706,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Phoenicopterus roseus,Greater flamingo,Animalia,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,false,assistant_curated_candidate_bank_v2,0.956,0.779182,0.414981,-0.75145,0.864724,0.779331,0.687731,0.89861,0.704650,0.396063,-0.770372,0.801603,0.760414,0.668813,0.879691,0.853713,0.433899,-0.732527,0.927844,0.798249,0.706649,0.917529,0.048817,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Phoenicopterus ruber,American flamingo,Animalia,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.775693,0.420172,-0.750247,0.885134,0.77962,0.688091,0.904651,0.699455,0.394844,-0.775586,0.820003,0.754293,0.662763,0.87932,0.851930,0.445501,-0.724908,0.950264,0.804947,0.713419,0.929981,0.049499,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Photinus pyralis,Common eastern firefly,Animalia,Arthropoda,Insecta,Coleoptera,Lampyridae,Photinus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.064522,0.993817,-0.802837,0.575129,0.592557,0.498696,0.468261,0.952708,0.903811,-0.895697,0.462153,0.50295,0.408747,0.377789,1.176337,1.083824,-0.709978,0.688105,0.682164,0.588646,0.558733,0.066437,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Physeter macrocephalus,Sperm whale,Animalia,Chordata,Mammalia,Cetacea,Physeteridae,Physeter,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.921513,0.305907,-1.262492,0.622576,0.636686,0.514721,0.723998,0.858623,0.242924,-1.326205,0.528560,0.549280,0.451751,0.660892,0.984404,0.368891,-1.198779,0.716593,0.724092,0.577691,0.787105,0.056988,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Piaractus brachypomus,Pirapitinga,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Piaractus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.886238,0.486927,-1.038515,0.441605,0.441135,0.366254,0.349864,0.787090,0.399060,-1.104933,0.375344,0.37548,0.300516,0.284,0.985386,0.574794,-0.972098,0.507867,0.506789,0.431993,0.415727,0.058751,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Pica hudsonia,Black-billed magpie,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.001357,0.502894,-0.83896,0.729646,0.701742,0.595172,0.800579,0.913748,0.452841,-0.889077,0.651477,0.651698,0.545119,0.733958,1.088965,0.552948,-0.788844,0.807814,0.751787,0.645224,0.867200,0.058638,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019
0.6.0,2026-03-19T19:37:13Z,Pica pica,Eurasian magpie,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,false,curated_candidate_bank_v1,0.956,1.000087,0.50277,-0.833044,0.732316,0.704061,0.596858,0.801709,0.914314,0.456006,-0.879859,0.656220,0.657305,0.550095,0.737525,1.085859,0.549534,-0.786228,0.808412,0.750817,0.643621,0.865893,0.057927,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019
0.6.0,2026-03-19T19:37:13Z,Picus viridis,European green woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Picus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.950876,0.468757,-0.943253,0.538650,0.606242,0.498065,0.687713,0.716295,0.237687,-1.288354,0.228642,0.3839,0.26819,0.445056,1.185457,0.699827,-0.598152,0.848657,0.828585,0.72794,0.93037,0.141367,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Pieris rapae,Cabbage white,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.244427,0.738848,-1.190978,0.320953,0.454149,0.34324,0.314587,1.150236,0.672347,-1.258364,0.227245,0.387776,0.276758,0.247939,1.338618,0.805348,-1.123592,0.414661,0.520521,0.409723,0.381236,0.058580,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Pipistrellus pipistrellus,Common pipistrelle,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.961655,0.709041,-0.838769,0.683592,0.663560,0.540397,0.741214,0.812089,0.557614,-1.007428,0.505446,0.502360,0.389253,0.587239,1.111221,0.860467,-0.67011,0.861739,0.824760,0.691541,0.895188,0.092270,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Piranga olivacea,Scarlet tanager,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.944694,0.477832,-0.888312,0.588435,0.622542,0.518302,0.713098,0.702718,0.238062,-1.266844,0.257007,0.392554,0.279877,0.460194,1.186669,0.717602,-0.509779,0.919862,0.852531,0.756727,0.966002,0.148810,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Pitangus sulphuratus,Great kiskadee,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Pitangus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.107778,0.556516,-1.138876,0.510332,0.561641,0.460664,0.682634,1.012683,0.494217,-1.201736,0.423528,0.499423,0.398375,0.62024,1.202872,0.618815,-1.076015,0.597136,0.623859,0.522952,0.745028,0.057425,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Platalea ajaja,Roseate spoonbill,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Platalea,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.925453,0.44121,-0.96606,0.694892,0.679577,0.579006,0.792718,0.830752,0.37955,-1.027995,0.608705,0.617958,0.517352,0.731011,1.020153,0.50287,-0.904125,0.781078,0.741197,0.640661,0.854425,0.057226,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Plectropomus leopardus,Leopard coral grouper,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Plectropomus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.134836,0.535211,-1.594014,0.303259,0.456572,0.330007,0.303789,1.058008,0.473716,-1.612982,0.284292,0.43761,0.311045,0.284826,1.211664,0.596705,-1.575047,0.322225,0.475533,0.348969,0.322752,0.049202,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Ploceus cucullatus,Village weaver,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.874376,0.5574,-0.666001,0.824526,0.745055,0.654054,0.867352,0.775228,0.489012,-0.735395,0.732969,0.676811,0.585685,0.798796,0.973523,0.625787,-0.596607,0.916082,0.813298,0.722423,0.935907,0.059237,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Plodia interpunctella,Indianmeal moth,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Plodia,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.063979,0.829311,-0.929728,0.486217,0.533318,0.457061,0.434745,0.821255,0.586961,-1.316858,0.148360,0.30111,0.216234,0.17892,1.306703,1.071662,-0.542597,0.824074,0.765527,0.697888,0.690571,0.150788,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Poecile atricapillus,Black-capped chickadee,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.000452,0.577374,-0.694946,0.710142,0.696662,0.577886,0.778239,0.891510,0.495394,-0.778036,0.607864,0.614842,0.495927,0.696072,1.109393,0.659354,-0.611857,0.812419,0.778482,0.659846,0.860406,0.063590,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Poecilia reticulata,Guppy,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,true,seed_species,0.956,1.085561,0.815350,-0.974291,0.548199,0.550153,0.469881,0.463709,0.978721,0.718786,-1.05286,0.470007,0.47339,0.392924,0.38646,1.192401,0.911913,-0.895722,0.626391,0.626915,0.546837,0.540958,0.062280,0.9305,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Pogonomyrmex barbatus,Red harvester ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.864102,0.850703,-0.364071,0.883360,0.749041,0.638528,0.659029,0.771549,0.786638,-0.428307,0.791765,0.685001,0.563296,0.594935,0.956656,0.914769,-0.299835,0.974955,0.813081,0.713760,0.723124,0.061221,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Polistes dominula,European paper wasp,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.942956,0.723958,-0.664309,0.750883,0.675721,0.557937,0.5751,0.841875,0.647983,-0.741282,0.650101,0.599891,0.472350,0.498957,1.044037,0.799933,-0.587336,0.851666,0.751551,0.643523,0.651243,0.064732,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Pomoxis nigromaculatus,Black crappie,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.987202,0.592767,-1.144619,0.554108,0.59656,0.485763,0.457325,0.894963,0.512827,-1.199546,0.499232,0.541885,0.43106,0.402581,1.079441,0.672706,-1.089693,0.608983,0.651234,0.540466,0.51207,0.055690,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Pongo abelii,Sumatran orangutan,Animalia,Chordata,Mammalia,Primates,Hominidae,Pongo,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.896121,0.318662,-0.858149,0.717908,0.714336,0.590951,0.734310,0.825757,0.248256,-0.928883,0.618943,0.621404,0.505823,0.644706,0.966485,0.389068,-0.787416,0.816873,0.807268,0.676080,0.823914,0.069975,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,hominid_punishment_games_2020|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
0.6.0,2026-03-19T19:37:13Z,Pongo pygmaeus,Bornean orangutan,Animalia,Chordata,Mammalia,Primates,Hominidae,Pongo,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.895559,0.318726,-0.856133,0.727012,0.723588,0.598553,0.744251,0.823667,0.246788,-0.92842,0.626936,0.629494,0.512155,0.653435,0.967452,0.390664,-0.783846,0.827088,0.817683,0.684952,0.835067,0.070381,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,hominid_punishment_games_2020|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
0.6.0,2026-03-19T19:37:13Z,Procambarus clarkii,Red swamp crayfish,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,true,seed_species,0.879,1.123241,0.78216,-1.229854,0.45052,0.534843,0.42516,0.446924,1.024503,0.681744,-1.332314,0.349153,0.436565,0.326549,0.346411,1.221978,0.882575,-1.127394,0.551887,0.63312,0.523771,0.547437,0.051054,0.807937,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,false,
0.6.0,2026-03-19T19:37:13Z,Procavia capensis,Rock hyrax,Animalia,Chordata,Mammalia,Hyracoidea,Procaviidae,Procavia,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.866999,0.410492,-0.898966,0.765690,0.720780,0.59558,0.797144,0.756913,0.299671,-1.016038,0.630982,0.595145,0.48487,0.685335,0.977084,0.521313,-0.781894,0.900399,0.846415,0.70629,0.908953,0.074117,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Prochilodus lineatus,Streaked prochilod,Animalia,Chordata,Actinopterygii,Characiformes,Prochilodontidae,Prochilodus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.775681,0.508714,-0.84165,0.809797,0.730681,0.631595,0.604711,0.662292,0.404852,-0.930025,0.722002,0.645054,0.545676,0.518351,0.889070,0.612576,-0.753275,0.897592,0.816308,0.717513,0.691071,0.065347,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Procyon lotor,Raccoon,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.918249,0.432456,-0.948503,0.647819,0.656247,0.528377,0.714311,0.690059,0.195912,-1.313488,0.323023,0.421106,0.293142,0.465265,1.146439,0.668999,-0.583518,0.972616,0.891389,0.763612,0.963357,0.145630,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
